Time,Country,Country Code,Time Code,"Core CPI,not seas.adj,,, [CORENS]","Core CPI,seas.adj,,, [CORESA]","CPI Price, % y-o-y, median weighted, seas. adj., [CPTOTSAXMZGY]","CPI Price, % y-o-y, not seas. adj.,, [CPTOTSAXNZGY]","CPI Price, seas. adj.,,, [CPTOTSAXN]","CPI Price,not seas.adj,,, [CPTOTNSXN]","Exchange rate, new LCU per USD extended backward, period average,, [DPANUSSPB]","Exchange rate, old LCU per USD extended forward, period average,, [DPANUSSPF]","Exports Merchandise, Customs, constant US$, millions, not seas. adj. [DXGSRMRCHNSKD]","Exports Merchandise, Customs, constant US$, millions, seas. adj. [DXGSRMRCHSAKD]","Exports Merchandise, Customs, current US$, millions, not seas. adj. [DXGSRMRCHNSCD]","Exports Merchandise, Customs, current US$, millions, seas. adj. [DXGSRMRCHSACD]","Exports Merchandise, Customs, Price, US$, not seas. adj. [DXGSRMRCHNSXD]","Exports Merchandise, Customs, Price, US$, seas. adj. [DXGSRMRCHSAXD]","GDP,constant 2010 LCU,millions,seas. adj., [NYGDPMKTPSAKN]","GDP,constant 2010 US$,millions,seas. adj., [NYGDPMKTPSAKD]","GDP,current LCU,millions,seas. adj., [NYGDPMKTPSACN]","GDP,current US$,millions,seas. adj., [NYGDPMKTPSACD]","Imports Merchandise, Customs, constant US$, millions, not seas. adj. [DMGSRMRCHNSKD]","Imports Merchandise, Customs, constant US$, millions, seas. adj. [DMGSRMRCHSAKD]","Imports Merchandise, Customs, current US$, millions, not seas. adj. [DMGSRMRCHNSCD]","Imports Merchandise, Customs, current US$, millions, seas. adj. [DMGSRMRCHSACD]","Imports Merchandise, Customs, Price, US$, not seas. adj. [DMGSRMRCHNSXD]","Imports Merchandise, Customs, Price, US$, seas. adj. [DMGSRMRCHSAXD]","Industrial Production, constant US$, seas. adj.,, [IPTOTSAKD]","Industrial Production, constant US$,,, [IPTOTNSKD]","Months Import Cover of Foreign Reserves,,,, [IMPCOV]","Nominal Effecive Exchange Rate,,,, [NEER]","Official exchange rate, LCU per USD, period average,, [DPANUSLCU]","Real Effective Exchange Rate,,,, [REER]","Retail Sales Volume,Index,,, [RETSALESSA]","Stock Markets, LCU,,, [DSTKMKTXN]","Stock Markets, US$,,, [DSTKMKTXD]","Terms of Trade,,,, [TOT]","Total Reserves,,,, [TOTRESV]","Unemployment rate,Percent,,, [UNEMPSA_]",Crypto_Trends,US_market,ACWI_market,crypto_market
2017-02-21,United States,USA,2017M02,114.1113019456,113.76267376141,..,2.81036168133,112.19285661738,112.42160351106,1.0,1.0,117963.671639344,126268.455467971,119234.2,127425.6,1.01077050539,1.00916416161,..,..,..,..,173651.807579462,198315.629230914,169238.1,190717.923341692,0.97458300238,0.96168881939,267257007336.888,267401682278.796,0.62726978671,122.65593146092,1.0,116.84061475,130.4593587946,195.04999837399,195.04999837399,1.03713126836,119631.591095698,4.6,7.708768423,2365.3798828125,55.24141311645508,
2017-02-22,United States,USA,2017M02,114.1113019456,113.76267376141,..,2.81036168133,112.19285661738,112.42160351106,1.0,1.0,117963.671639344,126268.455467971,119234.2,127425.6,1.01077050539,1.00916416161,..,..,..,..,173651.807579462,198315.629230914,169238.1,190717.923341692,0.97458300238,0.96168881939,267257007336.888,267401682278.796,0.62726978671,122.65593146092,1.0,116.84061475,130.4593587946,195.04999837399,195.04999837399,1.03713126836,119631.591095698,4.6,7.708768423,2362.820068359375,55.2590446472168,
2017-02-23,United States,USA,2017M02,114.1113019456,113.76267376141,..,2.81036168133,112.19285661738,112.42160351106,1.0,1.0,117963.671639344,126268.455467971,119234.2,127425.6,1.01077050539,1.00916416161,..,..,..,..,173651.807579462,198315.629230914,169238.1,190717.923341692,0.97458300238,0.96168881939,267257007336.888,267401682278.796,0.62726978671,122.65593146092,1.0,116.84061475,130.4593587946,195.04999837399,195.04999837399,1.03713126836,119631.591095698,4.6,7.708768423,2363.81005859375,55.28547668457031,
2017-02-24,United States,USA,2017M02,114.1113019456,113.76267376141,..,2.81036168133,112.19285661738,112.42160351106,1.0,1.0,117963.671639344,126268.455467971,119234.2,127425.6,1.01077050539,1.00916416161,..,..,..,..,173651.807579462,198315.629230914,169238.1,190717.923341692,0.97458300238,0.96168881939,267257007336.888,267401682278.796,0.62726978671,122.65593146092,1.0,116.84061475,130.4593587946,195.04999837399,195.04999837399,1.03713126836,119631.591095698,4.6,7.708768423,2367.340087890625,55.14448165893555,
2017-02-25,United States,USA,2017M02,114.1113019456,113.76267376141,..,2.81036168133,112.19285661738,112.42160351106,1.0,1.0,117963.671639344,126268.455467971,119234.2,127425.6,1.01077050539,1.00916416161,..,..,..,..,173651.807579462,198315.629230914,169238.1,190717.923341692,0.97458300238,0.96168881939,267257007336.888,267401682278.796,0.62726978671,122.65593146092,1.0,116.84061475,130.4593587946,195.04999837399,195.04999837399,1.03713126836,119631.591095698,4.6,7.708768423,2367.340087890625,55.14448165893555,
2017-02-26,United States,USA,2017M02,114.1113019456,113.76267376141,..,2.81036168133,112.19285661738,112.42160351106,1.0,1.0,117963.671639344,126268.455467971,119234.2,127425.6,1.01077050539,1.00916416161,..,..,..,..,173651.807579462,198315.629230914,169238.1,190717.923341692,0.97458300238,0.96168881939,267257007336.888,267401682278.796,0.62726978671,122.65593146092,1.0,116.84061475,130.4593587946,195.04999837399,195.04999837399,1.03713126836,119631.591095698,4.6,7.708768423,2367.340087890625,55.14448165893555,
2017-02-27,United States,USA,2017M02,114.1113019456,113.76267376141,..,2.81036168133,112.19285661738,112.42160351106,1.0,1.0,117963.671639344,126268.455467971,119234.2,127425.6,1.01077050539,1.00916416161,..,..,..,..,173651.807579462,198315.629230914,169238.1,190717.923341692,0.97458300238,0.96168881939,267257007336.888,267401682278.796,0.62726978671,122.65593146092,1.0,116.84061475,130.4593587946,195.04999837399,195.04999837399,1.03713126836,119631.591095698,4.6,7.708768423,2369.75,55.18854904174805,
2017-02-28,United States,USA,2017M02,114.1113019456,113.76267376141,..,2.81036168133,112.19285661738,112.42160351106,1.0,1.0,117963.671639344,126268.455467971,119234.2,127425.6,1.01077050539,1.00916416161,..,..,..,..,173651.807579462,198315.629230914,169238.1,190717.923341692,0.97458300238,0.96168881939,267257007336.888,267401682278.796,0.62726978671,122.65593146092,1.0,116.84061475,130.4593587946,195.04999837399,195.04999837399,1.03713126836,119631.591095698,4.6,7.708768423,2363.639892578125,55.00349807739258,100.0
2017-03-01,United States,USA,2017M03,114.17809401779,113.73819872821,..,2.44119623656,112.14043993232,112.51297955115,1.0,1.0,134417.886158886,125862.109894682,135977.0,126732.3,1.0115990058,1.00691383694,..,..,..,..,199452.424408163,200472.142154362,194066.1,192791.817709042,0.97299444003,0.96168881939,268978676347.154,270299821702.173,0.62331965686,122.07993513963,1.0,115.86190869565,130.28122022794,198.85961209707,198.85961209707,1.03967603943,120170.929659009,4.4,7.708768423,2395.9599609375,55.682010650634766,102.93
2017-03-02,United States,USA,2017M03,114.17809401779,113.73819872821,..,2.44119623656,112.14043993232,112.51297955115,1.0,1.0,134417.886158886,125862.109894682,135977.0,126732.3,1.0115990058,1.00691383694,..,..,..,..,199452.424408163,200472.142154362,194066.1,192791.817709042,0.97299444003,0.96168881939,268978676347.154,270299821702.173,0.62331965686,122.07993513963,1.0,115.86190869565,130.28122022794,198.85961209707,198.85961209707,1.03967603943,120170.929659009,4.4,7.708768423,2381.919921875,55.32954025268555,108.62
2017-03-03,United States,USA,2017M03,114.17809401779,113.73819872821,..,2.44119623656,112.14043993232,112.51297955115,1.0,1.0,134417.886158886,125862.109894682,135977.0,126732.3,1.0115990058,1.00691383694,..,..,..,..,199452.424408163,200472.142154362,194066.1,192791.817709042,0.97299444003,0.96168881939,268978676347.154,270299821702.173,0.62331965686,122.07993513963,1.0,115.86190869565,130.28122022794,198.85961209707,198.85961209707,1.03967603943,120170.929659009,4.4,7.708768423,2383.1201171875,55.46171569824219,108.78
2017-03-04,United States,USA,2017M03,114.17809401779,113.73819872821,..,2.44119623656,112.14043993232,112.51297955115,1.0,1.0,134417.886158886,125862.109894682,135977.0,126732.3,1.0115990058,1.00691383694,..,..,..,..,199452.424408163,200472.142154362,194066.1,192791.817709042,0.97299444003,0.96168881939,268978676347.154,270299821702.173,0.62331965686,122.07993513963,1.0,115.86190869565,130.28122022794,198.85961209707,198.85961209707,1.03967603943,120170.929659009,4.4,7.708768423,2383.1201171875,55.46171569824219,108.78
2017-03-05,United States,USA,2017M03,114.17809401779,113.73819872821,..,2.44119623656,112.14043993232,112.51297955115,1.0,1.0,134417.886158886,125862.109894682,135977.0,126732.3,1.0115990058,1.00691383694,..,..,..,..,199452.424408163,200472.142154362,194066.1,192791.817709042,0.97299444003,0.96168881939,268978676347.154,270299821702.173,0.62331965686,122.07993513963,1.0,115.86190869565,130.28122022794,198.85961209707,198.85961209707,1.03967603943,120170.929659009,4.4,8.99356316,2383.1201171875,55.46171569824219,108.78
2017-03-06,United States,USA,2017M03,114.17809401779,113.73819872821,..,2.44119623656,112.14043993232,112.51297955115,1.0,1.0,134417.886158886,125862.109894682,135977.0,126732.3,1.0115990058,1.00691383694,..,..,..,..,199452.424408163,200472.142154362,194066.1,192791.817709042,0.97299444003,0.96168881939,268978676347.154,270299821702.173,0.62331965686,122.07993513963,1.0,115.86190869565,130.28122022794,198.85961209707,198.85961209707,1.03967603943,120170.929659009,4.4,8.99356316,2375.31005859375,55.30309295654297,108.92
2017-03-07,United States,USA,2017M03,114.17809401779,113.73819872821,..,2.44119623656,112.14043993232,112.51297955115,1.0,1.0,134417.886158886,125862.109894682,135977.0,126732.3,1.0115990058,1.00691383694,..,..,..,..,199452.424408163,200472.142154362,194066.1,192791.817709042,0.97299444003,0.96168881939,268978676347.154,270299821702.173,0.62331965686,122.07993513963,1.0,115.86190869565,130.28122022794,198.85961209707,198.85961209707,1.03967603943,120170.929659009,4.4,8.99356316,2368.389892578125,55.170921325683594,105.78
2017-03-08,United States,USA,2017M03,114.17809401779,113.73819872821,..,2.44119623656,112.14043993232,112.51297955115,1.0,1.0,134417.886158886,125862.109894682,135977.0,126732.3,1.0115990058,1.00691383694,..,..,..,..,199452.424408163,200472.142154362,194066.1,192791.817709042,0.97299444003,0.96168881939,268978676347.154,270299821702.173,0.62331965686,122.07993513963,1.0,115.86190869565,130.28122022794,198.85961209707,198.85961209707,1.03967603943,120170.929659009,4.4,8.99356316,2362.97998046875,54.98586654663086,98.74
2017-03-09,United States,USA,2017M03,114.17809401779,113.73819872821,..,2.44119623656,112.14043993232,112.51297955115,1.0,1.0,134417.886158886,125862.109894682,135977.0,126732.3,1.0115990058,1.00691383694,..,..,..,..,199452.424408163,200472.142154362,194066.1,192791.817709042,0.97299444003,0.96168881939,268978676347.154,270299821702.173,0.62331965686,122.07993513963,1.0,115.86190869565,130.28122022794,198.85961209707,198.85961209707,1.03967603943,120170.929659009,4.4,8.99356316,2364.8701171875,55.0211181640625,102.54
2017-03-10,United States,USA,2017M03,114.17809401779,113.73819872821,..,2.44119623656,112.14043993232,112.51297955115,1.0,1.0,134417.886158886,125862.109894682,135977.0,126732.3,1.0115990058,1.00691383694,..,..,..,..,199452.424408163,200472.142154362,194066.1,192791.817709042,0.97299444003,0.96168881939,268978676347.154,270299821702.173,0.62331965686,122.07993513963,1.0,115.86190869565,130.28122022794,198.85961209707,198.85961209707,1.03967603943,120170.929659009,4.4,8.99356316,2372.60009765625,55.32072067260742,109.4
2017-03-11,United States,USA,2017M03,114.17809401779,113.73819872821,..,2.44119623656,112.14043993232,112.51297955115,1.0,1.0,134417.886158886,125862.109894682,135977.0,126732.3,1.0115990058,1.00691383694,..,..,..,..,199452.424408163,200472.142154362,194066.1,192791.817709042,0.97299444003,0.96168881939,268978676347.154,270299821702.173,0.62331965686,122.07993513963,1.0,115.86190869565,130.28122022794,198.85961209707,198.85961209707,1.03967603943,120170.929659009,4.4,8.99356316,2372.60009765625,55.32072067260742,109.4
2017-03-12,United States,USA,2017M03,114.17809401779,113.73819872821,..,2.44119623656,112.14043993232,112.51297955115,1.0,1.0,134417.886158886,125862.109894682,135977.0,126732.3,1.0115990058,1.00691383694,..,..,..,..,199452.424408163,200472.142154362,194066.1,192791.817709042,0.97299444003,0.96168881939,268978676347.154,270299821702.173,0.62331965686,122.07993513963,1.0,115.86190869565,130.28122022794,198.85961209707,198.85961209707,1.03967603943,120170.929659009,4.4,7.708768423,2372.60009765625,55.32072067260742,109.4
2017-03-13,United States,USA,2017M03,114.17809401779,113.73819872821,..,2.44119623656,112.14043993232,112.51297955115,1.0,1.0,134417.886158886,125862.109894682,135977.0,126732.3,1.0115990058,1.00691383694,..,..,..,..,199452.424408163,200472.142154362,194066.1,192791.817709042,0.97299444003,0.96168881939,268978676347.154,270299821702.173,0.62331965686,122.07993513963,1.0,115.86190869565,130.28122022794,198.85961209707,198.85961209707,1.03967603943,120170.929659009,4.4,7.708768423,2373.469970703125,55.5322151184082,110.7
2017-03-14,United States,USA,2017M03,114.17809401779,113.73819872821,..,2.44119623656,112.14043993232,112.51297955115,1.0,1.0,134417.886158886,125862.109894682,135977.0,126732.3,1.0115990058,1.00691383694,..,..,..,..,199452.424408163,200472.142154362,194066.1,192791.817709042,0.97299444003,0.96168881939,268978676347.154,270299821702.173,0.62331965686,122.07993513963,1.0,115.86190869565,130.28122022794,198.85961209707,198.85961209707,1.03967603943,120170.929659009,4.4,7.708768423,2365.449951171875,55.21498489379883,111.7
2017-03-15,United States,USA,2017M03,114.17809401779,113.73819872821,..,2.44119623656,112.14043993232,112.51297955115,1.0,1.0,134417.886158886,125862.109894682,135977.0,126732.3,1.0115990058,1.00691383694,..,..,..,..,199452.424408163,200472.142154362,194066.1,192791.817709042,0.97299444003,0.96168881939,268978676347.154,270299821702.173,0.62331965686,122.07993513963,1.0,115.86190869565,130.28122022794,198.85961209707,198.85961209707,1.03967603943,120170.929659009,4.4,7.708768423,2385.260009765625,55.87586975097656,114.09
2017-03-16,United States,USA,2017M03,114.17809401779,113.73819872821,..,2.44119623656,112.14043993232,112.51297955115,1.0,1.0,134417.886158886,125862.109894682,135977.0,126732.3,1.0115990058,1.00691383694,..,..,..,..,199452.424408163,200472.142154362,194066.1,192791.817709042,0.97299444003,0.96168881939,268978676347.154,270299821702.173,0.62331965686,122.07993513963,1.0,115.86190869565,130.28122022794,198.85961209707,198.85961209707,1.03967603943,120170.929659009,4.4,7.708768423,2381.3798828125,55.99040985107422,111.46
2017-03-17,United States,USA,2017M03,114.17809401779,113.73819872821,..,2.44119623656,112.14043993232,112.51297955115,1.0,1.0,134417.886158886,125862.109894682,135977.0,126732.3,1.0115990058,1.00691383694,..,..,..,..,199452.424408163,200472.142154362,194066.1,192791.817709042,0.97299444003,0.96168881939,268978676347.154,270299821702.173,0.62331965686,122.07993513963,1.0,115.86190869565,130.28122022794,198.85961209707,198.85961209707,1.03967603943,120170.929659009,4.4,7.708768423,2378.25,55.96398162841797,109.48
2017-03-18,United States,USA,2017M03,114.17809401779,113.73819872821,..,2.44119623656,112.14043993232,112.51297955115,1.0,1.0,134417.886158886,125862.109894682,135977.0,126732.3,1.0115990058,1.00691383694,..,..,..,..,199452.424408163,200472.142154362,194066.1,192791.817709042,0.97299444003,0.96168881939,268978676347.154,270299821702.173,0.62331965686,122.07993513963,1.0,115.86190869565,130.28122022794,198.85961209707,198.85961209707,1.03967603943,120170.929659009,4.4,7.708768423,2378.25,55.96398162841797,109.48
2017-03-19,United States,USA,2017M03,114.17809401779,113.73819872821,..,2.44119623656,112.14043993232,112.51297955115,1.0,1.0,134417.886158886,125862.109894682,135977.0,126732.3,1.0115990058,1.00691383694,..,..,..,..,199452.424408163,200472.142154362,194066.1,192791.817709042,0.97299444003,0.96168881939,268978676347.154,270299821702.173,0.62331965686,122.07993513963,1.0,115.86190869565,130.28122022794,198.85961209707,198.85961209707,1.03967603943,120170.929659009,4.4,7.708768423,2378.25,55.96398162841797,109.48
2017-03-20,United States,USA,2017M03,114.17809401779,113.73819872821,..,2.44119623656,112.14043993232,112.51297955115,1.0,1.0,134417.886158886,125862.109894682,135977.0,126732.3,1.0115990058,1.00691383694,..,..,..,..,199452.424408163,200472.142154362,194066.1,192791.817709042,0.97299444003,0.96168881939,268978676347.154,270299821702.173,0.62331965686,122.07993513963,1.0,115.86190869565,130.28122022794,198.85961209707,198.85961209707,1.03967603943,120170.929659009,4.4,7.708768423,2373.469970703125,55.97280502319336,101.91
2017-03-21,United States,USA,2017M03,114.17809401779,113.73819872821,..,2.44119623656,112.14043993232,112.51297955115,1.0,1.0,134417.886158886,125862.109894682,135977.0,126732.3,1.0115990058,1.00691383694,..,..,..,..,199452.424408163,200472.142154362,194066.1,192791.817709042,0.97299444003,0.96168881939,268978676347.154,270299821702.173,0.62331965686,122.07993513963,1.0,115.86190869565,130.28122022794,198.85961209707,198.85961209707,1.03967603943,120170.929659009,4.4,7.708768423,2344.02001953125,55.435279846191406,107.3
2017-03-22,United States,USA,2017M03,114.17809401779,113.73819872821,..,2.44119623656,112.14043993232,112.51297955115,1.0,1.0,134417.886158886,125862.109894682,135977.0,126732.3,1.0115990058,1.00691383694,..,..,..,..,199452.424408163,200472.142154362,194066.1,192791.817709042,0.97299444003,0.96168881939,268978676347.154,270299821702.173,0.62331965686,122.07993513963,1.0,115.86190869565,130.28122022794,198.85961209707,198.85961209707,1.03967603943,120170.929659009,4.4,7.708768423,2348.449951171875,55.541011810302734,99.19
2017-03-23,United States,USA,2017M03,114.17809401779,113.73819872821,..,2.44119623656,112.14043993232,112.51297955115,1.0,1.0,134417.886158886,125862.109894682,135977.0,126732.3,1.0115990058,1.00691383694,..,..,..,..,199452.424408163,200472.142154362,194066.1,192791.817709042,0.97299444003,0.96168881939,268978676347.154,270299821702.173,0.62331965686,122.07993513963,1.0,115.86190869565,130.28122022794,198.85961209707,198.85961209707,1.03967603943,120170.929659009,4.4,7.708768423,2345.9599609375,55.56745910644531,101.76
2017-03-24,United States,USA,2017M03,114.17809401779,113.73819872821,..,2.44119623656,112.14043993232,112.51297955115,1.0,1.0,134417.886158886,125862.109894682,135977.0,126732.3,1.0115990058,1.00691383694,..,..,..,..,199452.424408163,200472.142154362,194066.1,192791.817709042,0.97299444003,0.96168881939,268978676347.154,270299821702.173,0.62331965686,122.07993513963,1.0,115.86190869565,130.28122022794,198.85961209707,198.85961209707,1.03967603943,120170.929659009,4.4,7.708768423,2343.97998046875,55.585079193115234,100.31
